       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.0000        0.0000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 4.98   2.720 -47.155   2.243 -48.234 -48.301 -48.359 -48.456 -48.535 -48.602 -48.903   1.000   2.000   4.000   5.000   5.993   8.000   5.631   5.087   7.866   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960 -46.915   2.483 -47.994 -48.061 -48.119 -48.216 -48.295 -48.362 -48.663   1.000   2.000   4.000   5.000   5.999   8.000   6.081   5.714   8.310   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200 -46.675   2.723 -47.754 -47.821 -47.879 -47.976 -48.055 -48.122 -48.423   1.000   2.000   4.000   5.000   6.000   8.000   6.710   6.149   9.052   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440 -46.435   2.963 -47.514 -47.581 -47.639 -47.736 -47.815 -47.882 -48.183   1.000   2.000   4.000   5.000   6.000   8.000   7.178   6.906   9.843   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680 -46.195   3.203 -47.274 -47.341 -47.399 -47.496 -47.575 -47.642 -47.943   1.000   2.000   4.006   5.000   6.000   8.000   8.117   7.781  10.921   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920 -45.955   3.443 -47.034 -47.101 -47.159 -47.256 -47.335 -47.402 -47.703   1.000   2.000   4.140   5.000   6.000   8.000   9.037   8.380  12.148   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160 -45.715   3.683 -46.794 -46.861 -46.919 -47.016 -47.095 -47.162 -47.463   1.000   2.000   4.746   5.001   6.000   8.000   9.720   9.029  13.052   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400 -45.475   3.923 -46.554 -46.621 -46.679 -46.776 -46.855 -46.922 -47.223   1.000   2.000   5.057   5.021   6.000   8.000   9.964  10.076  14.516   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640 -45.235   4.163 -46.314 -46.381 -46.439 -46.536 -46.615 -46.682 -46.983   1.000   2.000   5.581   5.316   6.000   8.048   9.995  11.169  15.558   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880 -44.995   4.403 -46.074 -46.141 -46.199 -46.296 -46.375 -46.442 -46.743   1.000   2.000   5.935   5.896   6.009   9.696   9.999  11.814  15.936   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
