       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.0000        1.0000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 4.68   1.520 -48.040 -48.642   0.579 -49.186   0.455 -49.341 -49.420 -49.487 -49.788   1.000   2.000   3.999   4.231   3.962   8.000   3.052   4.000   5.255   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760 -47.817 -48.419   0.803 -48.963   0.678 -49.118 -49.197 -49.264 -49.565   1.000   2.000   4.000   4.842   4.416   8.000   3.590   4.000   5.878   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000 -47.596 -48.198   1.024 -48.742   0.899 -48.897 -48.977 -49.043 -49.344   1.000   2.000   4.000   4.984   4.965   8.000   3.976   4.002   6.277   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240 -47.372 -47.974   1.247 -48.519   1.122 -48.673 -48.753 -48.820 -49.121   1.000   2.000   4.000   4.998   5.443   8.000   4.300   4.090   6.883   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480 -47.148 -47.750   1.472 -48.294   1.347 -48.449 -48.528 -48.595 -48.896   1.000   2.000   4.000   5.000   5.919   8.000   4.923   4.717   7.259   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720 -46.910 -47.512   1.710 -48.056   1.585 -48.211 -48.290 -48.357 -48.658   1.000   2.000   4.000   5.000   5.991   8.000   5.576   5.063   7.833   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960 -46.670 -47.273   1.949 -47.817   1.824 -47.971 -48.051 -48.118 -48.419   1.000   2.000   4.000   5.000   5.999   8.000   6.052   5.664   8.258   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200 -46.431 -47.032   2.189 -47.577   2.064 -47.731 -47.811 -47.878 -48.179   1.000   2.000   4.000   5.000   6.000   8.000   6.659   6.111   9.005   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440 -46.191 -46.792   2.429 -47.337   2.304 -47.492 -47.571 -47.638 -47.939   1.000   2.000   4.000   5.000   6.000   8.000   7.134   6.837   9.781   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680 -45.951 -46.553   2.669 -47.097   2.544 -47.252 -47.331 -47.398 -47.699   1.000   2.000   4.005   5.000   6.000   8.000   8.019   7.727  10.800   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
